datetime,AAVE & USD,ADA & USD,ALGO & USD,ATOM & USD,AVAX & USD,AXS & USD,BAL & USD,BCH & USD,BTC & USD,CRV & USD,DOGE & USD,DOT & USD,ETH & USD,LINK & USD,LTC & USD,MATIC & USD,SHIB & USD,SNX & USD,SOL & USD,UNI & USD,XRP & USD
2023-07-08 08:00:00,77.13,0.2867,0.1123,9.284,13.7,5.9,4.61,279.83,30276.01,0.7844,0.06543,5.178,1865.75,6.207,97.86,0.6828,7.34e-06,2.122,22.39,5.404,0.4678
2023-07-08 09:00:00,76.24,0.2869,0.112,9.285,13.59,5.89,4.59,278.28,30248.72,0.7784,0.06549,5.194,1863.65,6.207,97.95,0.6815,7.34e-06,2.119,22.26,5.373,0.4681
2023-07-08 10:00:00,75.53,0.287,0.1123,9.252,13.6,5.9,4.59,277.47,30222.8,0.7761,0.06546,5.186,1862.75,6.193,97.93,0.6841,7.35e-06,2.117,22.14,5.351,0.4677
2023-07-08 11:00:00,75.62,0.2861,0.1121,9.223,13.54,5.88,4.59,270.08,30201.71,0.7762,0.06536,5.168,1859.01,6.169,97.25,0.683,7.35e-06,2.096,21.94,5.325,0.4675
2023-07-08 12:00:00,74.24,0.2859,0.1117,9.194,13.65,5.87,4.58,266.08,30171.85,0.7728,0.06518,5.163,1856.43,6.182,96.91,0.6786,7.36e-06,2.092,21.76,5.313,0.4661
2023-07-08 13:00:00,74.53,0.2863,0.1121,9.226,13.71,5.87,4.6,268.08,30209.32,0.7737,0.06537,5.173,1859.69,6.185,97.43,0.6797,7.4e-06,2.107,21.6,5.314,0.4676
2023-07-08 14:00:00,74.53,0.2869,0.1119,9.214,13.71,5.85,4.57,268.0,30204.99,0.7736,0.06538,5.164,1861.17,6.169,97.69,0.6804,7.41e-06,2.103,21.73,5.312,0.4675
2023-07-08 15:00:00,73.84,0.2892,0.1119,9.22,13.75,5.83,4.56,267.18,30208.0,0.7722,0.06535,5.152,1859.44,6.181,97.88,0.6815,7.37e-06,2.091,21.51,5.314,0.4692
2023-07-08 16:00:00,74.11,0.2916,0.1117,9.242,13.8,5.84,4.58,266.4,30254.57,0.7727,0.06554,5.155,1862.83,6.18,97.97,0.6814,7.44e-06,2.093,21.9,5.307,0.4706
2023-07-08 17:00:00,73.84,0.2898,0.1118,9.17,13.72,5.84,4.57,262.98,30254.69,0.7734,0.06535,5.141,1862.21,6.179,97.74,0.6807,7.47e-06,2.083,21.87,5.277,0.4702
2023-07-08 18:00:00,73.69,0.2894,0.1117,9.184,13.7,5.83,4.55,266.75,30201.74,0.7758,0.06556,5.127,1859.25,6.17,97.75,0.68,7.56e-06,2.093,21.81,5.255,0.4713
2023-07-08 19:00:00,73.13,0.2899,0.1106,9.107,13.56,5.75,4.54,268.18,30112.0,0.7687,0.06522,5.068,1846.89,6.111,97.3,0.675,7.5e-06,2.068,21.63,5.21,0.4704
2023-07-08 20:00:00,73.04,0.289,0.1105,9.147,13.59,5.74,4.53,266.74,30158.21,0.7697,0.06541,5.087,1848.66,6.133,97.48,0.6744,7.6e-06,2.072,21.8,5.197,0.4693
2023-07-08 21:00:00,73.28,0.2884,0.1113,9.17,13.62,5.78,4.57,268.81,30180.8,0.7706,0.06557,5.107,1856.17,6.139,97.59,0.6768,7.69e-06,2.073,21.86,5.199,0.4692
2023-07-08 22:00:00,73.72,0.2898,0.1117,9.216,13.62,5.83,4.59,269.24,30224.5,0.7769,0.0659,5.12,1860.93,6.185,97.76,0.6791,7.67e-06,2.086,21.91,5.228,0.4701
2023-07-08 23:00:00,73.56,0.2909,0.1117,9.214,13.64,5.86,4.59,271.94,30284.63,0.7803,0.06574,5.128,1865.24,6.198,97.8,0.6797,7.65e-06,2.089,21.84,5.25,0.4704
2023-07-09 00:00:00,73.64,0.2913,0.1128,9.262,13.75,5.91,4.62,276.39,30336.01,0.7845,0.06604,5.139,1866.56,6.217,97.96,0.6856,7.67e-06,2.102,21.97,5.29,0.4706
2023-07-09 01:00:00,73.56,0.2905,0.1126,9.255,13.82,5.91,4.61,274.85,30332.26,0.7886,0.06609,5.152,1868.19,6.209,98.0,0.6872,7.68e-06,2.101,21.91,5.278,0.4714
2023-07-09 02:00:00,73.44,0.2912,0.1124,9.273,14.03,5.9,4.61,273.97,30301.04,0.7879,0.06615,5.152,1867.69,6.213,97.52,0.6855,7.76e-06,2.105,21.77,5.288,0.4705
2023-07-09 03:00:00,73.15,0.2901,0.1123,9.291,14.08,5.89,4.61,273.55,30287.99,0.7836,0.06628,5.147,1867.84,6.215,97.24,0.69,7.73e-06,2.096,21.68,5.314,0.4705
2023-07-09 04:00:00,72.58,0.288,0.1122,9.357,14.19,5.88,4.62,271.17,30275.35,0.7858,0.06624,5.141,1869.62,6.212,97.3,0.6871,7.77e-06,2.084,21.63,5.318,0.4702
2023-07-09 05:00:00,72.62,0.2881,0.112,9.437,14.11,5.89,4.61,270.42,30260.67,0.7864,0.06604,5.134,1867.29,6.216,97.35,0.6855,7.7e-06,2.085,21.77,5.292,0.4696
2023-07-09 06:00:00,72.12,0.2865,0.1117,9.41,14.0,5.86,4.59,267.26,30254.79,0.7875,0.06569,5.116,1866.81,6.199,96.98,0.6837,7.65e-06,2.079,21.78,5.261,0.4689
2023-07-09 07:00:00,72.1,0.2861,0.112,9.368,13.96,5.87,4.58,268.33,30265.0,0.7867,0.06565,5.114,1867.42,6.204,96.73,0.6821,7.6e-06,2.08,21.56,5.269,0.4695
2023-07-09 08:00:00,71.96,0.2868,0.1121,9.448,14.05,5.87,4.58,269.62,30305.51,0.7928,0.06581,5.121,1868.24,6.226,96.98,0.6848,7.63e-06,2.082,21.62,5.284,0.4703
2023-07-09 09:00:00,71.91,0.2866,0.112,9.398,14.09,5.85,4.59,268.5,30276.0,0.7889,0.06578,5.112,1867.2,6.214,96.85,0.6855,7.61e-06,2.087,21.66,5.26,0.4692
2023-07-09 10:00:00,72.04,0.2859,0.1118,9.388,14.12,5.84,4.61,268.56,30262.89,0.7919,0.06585,5.104,1866.7,6.202,96.68,0.6892,7.77e-06,2.088,21.77,5.25,0.4685
2023-07-09 11:00:00,71.72,0.2867,0.1118,9.374,14.1,5.82,4.6,268.26,30266.69,0.7889,0.06596,5.105,1868.98,6.197,96.6,0.6946,7.78e-06,2.081,21.62,5.259,0.4692
2023-07-09 12:00:00,72.24,0.2877,0.1121,9.41,14.07,5.88,4.62,270.77,30329.99,0.7929,0.06607,5.124,1875.86,6.222,96.81,0.6984,7.76e-06,2.097,21.75,5.28,0.4697
2023-07-09 13:00:00,72.64,0.2864,0.1117,9.376,14.0,5.83,4.6,267.44,30265.14,0.7872,0.06568,5.096,1866.3,6.197,96.45,0.6909,7.66e-06,2.098,21.62,5.232,0.4688
2023-07-09 14:00:00,73.52,0.2876,0.112,9.419,13.96,5.83,4.6,268.14,30341.02,0.7926,0.06568,5.105,1867.74,6.193,96.65,0.6921,7.7e-06,2.11,21.49,5.238,0.4694
2023-07-09 15:00:00,72.92,0.2863,0.1116,9.402,13.84,5.81,4.59,268.23,30349.47,0.7913,0.06569,5.094,1866.12,6.164,96.97,0.6938,7.65e-06,2.099,21.26,5.23,0.4696
2023-07-09 16:00:00,72.6,0.2854,0.1112,9.424,13.78,5.81,4.58,268.53,30287.99,0.7957,0.0656,5.085,1863.79,6.145,96.95,0.6983,7.62e-06,2.092,21.28,5.214,0.469
2023-07-09 17:00:00,72.7,0.2862,0.1116,9.511,13.79,5.84,4.58,268.24,30288.29,0.7953,0.06576,5.093,1867.58,6.169,96.82,0.6961,7.68e-06,2.104,21.35,5.244,0.4703
2023-07-09 18:00:00,73.23,0.2852,0.1111,9.55,13.74,5.8,4.57,268.09,30258.01,0.7944,0.06557,5.077,1866.4,6.155,96.88,0.6936,7.7e-06,2.103,21.32,5.25,0.4693
2023-07-09 19:00:00,73.07,0.2853,0.1112,9.486,13.74,5.8,4.59,267.74,30242.42,0.7921,0.06548,5.085,1868.42,6.158,96.77,0.6925,7.72e-06,2.104,21.3,5.251,0.4697
2023-07-09 20:00:00,72.71,0.2848,0.1111,9.504,13.71,5.82,4.57,266.25,30193.99,0.7945,0.06554,5.088,1869.35,6.159,96.35,0.6896,7.69e-06,2.093,21.22,5.244,0.4702
2023-07-09 21:00:00,72.4,0.2845,0.1108,9.453,13.65,5.81,4.55,265.66,30153.9,0.7985,0.06552,5.088,1865.25,6.146,96.0,0.6886,7.7e-06,2.082,21.16,5.214,0.4681
2023-07-09 22:00:00,72.28,0.2854,0.1109,9.472,13.65,5.81,4.56,265.86,30174.0,0.8005,0.06558,5.104,1866.72,6.156,95.81,0.6916,7.72e-06,2.084,21.4,5.259,0.4688
2023-07-09 23:00:00,71.89,0.2846,0.1105,9.43,13.58,5.79,4.56,265.61,30160.71,0.7988,0.06538,5.084,1862.8,6.147,95.1,0.6885,7.73e-06,2.074,21.33,5.234,0.468
2023-07-10 00:00:00,70.98,0.281,0.1085,9.268,13.33,5.73,4.54,263.38,30090.27,0.7866,0.06443,5.032,1854.52,6.062,93.3,0.6801,7.6e-06,2.007,20.97,5.13,0.4658
2023-07-10 01:00:00,70.39,0.28,0.1082,9.255,13.23,5.72,4.53,267.56,30048.8,0.7956,0.06439,5.022,1852.87,6.045,93.17,0.6759,7.58e-06,2.003,20.92,5.11,0.4644
2023-07-10 02:00:00,71.21,0.2853,0.1102,9.389,13.37,5.79,4.56,272.27,30200.0,0.8158,0.06487,5.06,1865.01,6.124,94.26,0.683,7.54e-06,2.031,21.22,5.153,0.4683
2023-07-10 03:00:00,70.62,0.2843,0.1103,9.322,13.29,5.77,4.55,270.46,30156.17,0.8104,0.06481,5.034,1861.66,6.095,93.89,0.6823,7.6e-06,2.025,21.24,5.13,0.4659
2023-07-10 04:00:00,71.02,0.2861,0.1104,9.328,13.28,5.76,4.57,268.37,30118.07,0.8063,0.06482,5.046,1860.54,6.093,93.66,0.6827,7.63e-06,2.02,21.08,5.142,0.4682
2023-07-10 05:00:00,70.69,0.283,0.1091,9.273,13.25,5.74,4.55,264.83,30082.25,0.7979,0.06438,5.025,1854.17,6.069,93.06,0.6761,7.54e-06,2.013,20.91,5.099,0.4671
2023-07-10 06:00:00,70.39,0.282,0.109,9.256,13.29,5.73,4.56,265.45,30089.64,0.8023,0.06437,5.029,1855.21,6.073,93.25,0.6758,7.55e-06,2.004,20.9,5.119,0.4687
2023-07-10 07:00:00,70.31,0.2833,0.1094,9.258,13.35,5.72,4.57,264.34,30112.1,0.7993,0.06452,5.058,1856.19,6.098,93.39,0.6783,7.54e-06,2.008,20.73,5.136,0.4684
2023-07-10 08:00:00,70.03,0.2825,0.1089,9.244,13.28,5.74,4.54,266.3,30099.21,0.7997,0.06437,5.027,1855.75,6.071,93.37,0.6759,7.48e-06,1.996,20.71,5.13,0.4666
2023-07-10 09:00:00,69.7,0.2858,0.1091,9.319,13.27,5.73,4.56,269.71,30140.0,0.8002,0.06466,5.053,1860.43,6.08,93.73,0.6797,7.52e-06,2.011,20.62,5.153,0.4695
2023-07-10 10:00:00,70.41,0.2853,0.1095,9.329,13.35,5.76,4.56,269.04,30183.45,0.7945,0.06471,5.07,1862.73,6.102,94.14,0.6816,7.54e-06,2.01,20.76,5.192,0.4729
2023-07-10 11:00:00,70.47,0.2852,0.1096,9.331,13.35,5.76,4.58,269.01,30240.0,0.7933,0.0647,5.093,1864.0,6.121,95.02,0.684,7.53e-06,2.007,20.8,5.199,0.4715
2023-07-10 12:00:00,70.07,0.2853,0.1101,9.294,13.26,5.76,4.6,267.48,30161.47,0.7908,0.06451,5.067,1861.94,6.107,94.34,0.6935,7.51e-06,1.998,20.69,5.16,0.4712
2023-07-10 13:00:00,69.92,0.2859,0.1112,9.314,13.31,5.81,4.6,269.0,30209.7,0.8003,0.06457,5.078,1863.8,6.112,94.78,0.7065,7.54e-06,2.007,20.8,5.195,0.4715
2023-07-10 14:00:00,70.65,0.2872,0.1109,9.305,13.38,5.81,4.61,278.74,30310.03,0.8062,0.06486,5.109,1870.15,6.145,95.11,0.7077,7.57e-06,2.031,21.18,5.237,0.4719
2023-07-10 15:00:00,70.6,0.2883,0.1107,9.26,13.36,5.78,4.59,276.12,30312.81,0.8005,0.06476,5.115,1871.09,6.154,95.2,0.7132,7.58e-06,2.029,21.16,5.228,0.4726
2023-07-10 16:00:00,70.23,0.2877,0.1106,9.264,13.38,5.72,4.59,277.14,30351.18,0.8048,0.06471,5.119,1872.4,6.171,95.29,0.7166,7.57e-06,2.022,21.09,5.237,0.4718
2023-07-10 17:00:00,69.67,0.2883,0.1106,9.255,13.35,5.73,4.58,274.02,30278.2,0.8027,0.06463,5.132,1868.32,6.15,94.84,0.7306,7.52e-06,2.023,21.03,5.229,0.4731
2023-07-10 18:00:00,70.74,0.2904,0.1117,9.321,13.55,5.79,4.62,276.31,30529.0,0.8128,0.06549,5.171,1888.19,6.213,96.35,0.7385,7.61e-06,2.06,21.37,5.305,0.4743
2023-07-10 19:00:00,71.42,0.2915,0.1122,9.383,13.74,5.87,4.68,283.29,30837.4,0.815,0.06582,5.203,1899.98,6.263,97.03,0.7406,7.66e-06,2.079,21.59,5.338,0.4791
2023-07-10 20:00:00,70.67,0.2905,0.1118,9.373,13.53,5.87,4.65,281.23,30779.01,0.8179,0.06566,5.181,1892.41,6.243,97.09,0.7468,7.61e-06,2.072,21.38,5.303,0.4787
2023-07-10 21:00:00,69.73,0.2877,0.1108,9.274,13.48,5.81,4.61,278.02,30302.21,0.8082,0.06523,5.149,1876.16,6.177,96.78,0.7374,7.55e-06,2.051,21.41,5.247,0.476
2023-07-10 22:00:00,69.13,0.2879,0.1098,9.231,13.36,5.79,4.61,275.43,30347.37,0.8073,0.06516,5.117,1876.29,6.158,96.3,0.7327,7.53e-06,2.04,21.26,5.221,0.4771
2023-07-10 23:00:00,69.41,0.2881,0.1099,9.251,13.39,5.79,4.62,274.88,30411.57,0.8067,0.06526,5.135,1880.4,6.175,96.77,0.735,7.55e-06,2.046,21.3,5.238,0.478
2023-07-11 00:00:00,69.21,0.2906,0.1094,9.197,13.62,5.78,4.6,274.14,30419.99,0.8037,0.06479,5.109,1878.81,6.159,96.52,0.7348,7.51e-06,2.032,21.32,5.232,0.4751
2023-07-11 01:00:00,70.34,0.2905,0.1101,9.269,13.67,5.81,4.63,275.5,30586.26,0.8047,0.06511,5.123,1883.24,6.166,97.51,0.7402,7.55e-06,2.044,21.7,5.267,0.4757
2023-07-11 02:00:00,70.06,0.2894,0.1097,9.263,13.65,5.82,4.6,272.84,30483.69,0.8104,0.06508,5.112,1878.16,6.156,96.86,0.74,7.54e-06,2.038,21.58,5.254,0.4749
2023-07-11 03:00:00,70.06,0.2904,0.1096,9.296,13.64,5.82,4.61,274.05,30476.0,0.8101,0.06525,5.125,1879.81,6.179,96.98,0.7442,7.57e-06,2.041,21.74,5.252,0.4762
2023-07-11 04:00:00,70.71,0.2897,0.1105,9.314,13.66,5.82,4.61,273.22,30441.19,0.8133,0.06525,5.133,1877.47,6.186,96.81,0.7367,7.61e-06,2.048,21.84,5.247,0.4766
2023-07-11 05:00:00,71.04,0.29,0.1105,9.336,13.59,5.81,4.61,273.55,30456.0,0.809,0.06524,5.132,1877.99,6.182,97.24,0.742,7.59e-06,2.05,21.94,5.257,0.4768
2023-07-11 06:00:00,71.87,0.293,0.1115,9.346,13.63,5.9,4.63,276.12,30634.59,0.8138,0.06547,5.173,1886.28,6.234,97.76,0.7451,7.61e-06,2.059,22.15,5.296,0.4767
2023-07-11 07:00:00,71.74,0.2916,0.1113,9.327,13.49,5.88,4.61,274.87,30535.38,0.8069,0.06533,5.147,1883.0,6.199,97.97,0.7419,7.58e-06,2.049,22.12,5.254,0.4763
2023-07-11 08:00:00,70.94,0.2917,0.1107,9.269,13.43,5.86,4.59,273.25,30495.91,0.8041,0.06513,5.134,1878.73,6.192,97.65,0.7373,7.56e-06,2.044,22.0,5.24,0.4746
2023-07-11 09:00:00,71.15,0.2907,0.1103,9.263,13.41,5.84,4.56,273.52,30449.83,0.7999,0.06503,5.116,1871.01,6.171,97.75,0.7385,7.54e-06,2.033,21.95,5.222,0.4739
2023-07-11 10:00:00,72.78,0.2902,0.1102,9.268,13.35,5.84,4.57,273.65,30394.94,0.8017,0.06491,5.108,1867.46,6.156,97.56,0.7356,7.54e-06,2.036,21.92,5.216,0.4738
2023-07-11 11:00:00,73.2,0.2914,0.11,9.308,13.35,5.83,4.58,273.52,30404.31,0.7964,0.06491,5.123,1867.55,6.167,97.51,0.7385,7.54e-06,2.042,22.04,5.211,0.4738
2023-07-11 12:00:00,72.88,0.2923,0.109,9.305,13.41,5.86,4.57,273.5,30433.05,0.7965,0.06501,5.144,1870.92,6.176,97.87,0.7393,7.55e-06,2.042,22.25,5.219,0.4745
2023-07-11 13:00:00,72.73,0.291,0.1079,9.27,13.39,5.81,4.57,273.23,30450.0,0.7939,0.06477,5.149,1868.83,6.165,97.52,0.7406,7.5e-06,2.027,22.1,5.236,0.4729
2023-07-11 14:00:00,73.81,0.2917,0.1077,9.273,13.4,5.82,4.59,273.99,30527.43,0.7992,0.06488,5.152,1873.66,6.185,97.43,0.7433,7.52e-06,2.031,22.2,5.262,0.4736
2023-07-11 15:00:00,73.4,0.2907,0.1082,9.238,13.34,5.81,4.57,273.91,30596.45,0.794,0.06478,5.151,1871.69,6.192,96.59,0.7418,7.49e-06,2.033,22.13,5.248,0.4743
2023-07-11 16:00:00,73.31,0.2916,0.1079,9.225,13.34,5.83,4.6,272.83,30649.3,0.7964,0.06478,5.155,1872.81,6.181,96.64,0.7383,7.52e-06,2.029,22.06,5.258,0.4736
2023-07-11 17:00:00,73.25,0.2902,0.1077,9.199,13.3,5.83,4.58,273.36,30575.6,0.7901,0.06473,5.154,1872.99,6.181,96.19,0.7404,7.51e-06,2.022,22.11,5.267,0.4725
2023-07-11 18:00:00,73.04,0.29,0.1059,9.18,13.24,5.8,4.56,273.72,30480.0,0.7921,0.0646,5.16,1871.46,6.163,95.86,0.7391,7.45e-06,2.015,21.98,5.233,0.4728
2023-07-11 19:00:00,73.11,0.2898,0.1059,9.2,13.26,5.82,4.58,274.26,30581.99,0.7936,0.06471,5.166,1874.93,6.173,95.95,0.7415,7.46e-06,2.018,21.98,5.195,0.4739
2023-07-11 20:00:00,73.22,0.2901,0.1071,9.182,13.21,5.84,4.58,273.95,30571.52,0.7922,0.06478,5.178,1873.86,6.176,95.92,0.7378,7.47e-06,2.026,21.99,5.208,0.4749
2023-07-11 21:00:00,73.22,0.291,0.1078,9.193,13.22,5.9,4.61,274.36,30570.18,0.7916,0.06503,5.171,1875.57,6.175,96.25,0.7389,7.51e-06,2.024,21.92,5.232,0.476
2023-07-11 22:00:00,73.33,0.292,0.1083,9.198,13.24,5.89,4.61,275.1,30584.57,0.7954,0.06516,5.199,1879.01,6.215,96.98,0.7413,7.52e-06,2.032,22.02,5.248,0.4763
2023-07-11 23:00:00,73.35,0.2928,0.1087,9.2,13.27,5.92,4.61,274.2,30622.1,0.7945,0.06529,5.213,1878.3,6.207,96.78,0.7428,7.52e-06,2.03,22.07,5.264,0.4753
2023-07-12 00:00:00,74.42,0.2939,0.109,9.186,13.22,5.96,4.61,274.53,30509.98,0.7939,0.06515,5.231,1877.32,6.229,97.09,0.7411,7.52e-06,2.044,22.12,5.288,0.4737
2023-07-12 01:00:00,74.35,0.2938,0.1097,9.214,13.28,5.99,4.64,275.08,30535.92,0.8012,0.06528,5.27,1881.91,6.254,96.9,0.7536,7.53e-06,2.055,22.08,5.322,0.4744
2023-07-12 02:00:00,74.99,0.2932,0.1095,9.224,13.23,5.97,4.62,274.98,30607.23,0.8024,0.06532,5.3,1883.06,6.23,96.74,0.7441,7.55e-06,2.056,21.98,5.361,0.4754
2023-07-12 03:00:00,74.85,0.2933,0.1092,9.206,13.17,5.94,4.6,274.57,30588.32,0.7963,0.06519,5.251,1880.24,6.223,97.07,0.7372,7.53e-06,2.057,21.92,5.306,0.4754
2023-07-12 04:00:00,74.95,0.2941,0.1098,9.235,13.2,5.98,4.62,274.76,30635.36,0.7906,0.06538,5.246,1882.71,6.241,96.91,0.7389,7.54e-06,2.056,22.01,5.341,0.4751
2023-07-12 05:00:00,75.82,0.2936,0.1101,9.253,13.21,5.98,4.61,275.47,30654.0,0.7926,0.06539,5.254,1883.59,6.243,96.69,0.7408,7.56e-06,2.064,22.01,5.343,0.4763
2023-07-12 06:00:00,76.28,0.2939,0.1104,9.248,13.22,5.96,4.62,276.11,30720.01,0.7953,0.06535,5.263,1889.99,6.244,97.0,0.7405,7.57e-06,2.071,22.05,5.329,0.4757
2023-07-12 07:00:00,76.12,0.2936,0.1104,9.254,13.22,5.99,4.63,283.99,30740.0,0.8029,0.06544,5.252,1890.6,6.26,97.38,0.7379,7.58e-06,2.067,22.03,5.335,0.4754
2023-07-12 08:00:00,76.02,0.2926,0.1109,9.241,13.21,5.98,4.61,282.81,30735.48,0.7976,0.06536,5.261,1889.01,6.27,97.12,0.7372,7.56e-06,2.07,22.04,5.329,0.4738
2023-07-12 09:00:00,76.03,0.2932,0.1099,9.245,13.23,5.98,4.6,284.49,30724.01,0.7966,0.06535,5.255,1889.99,6.259,97.11,0.7365,7.53e-06,2.063,22.0,5.335,0.4739
2023-07-12 10:00:00,75.93,0.2922,0.1092,9.224,13.24,5.97,4.6,284.37,30679.99,0.7937,0.06525,5.248,1887.07,6.24,96.63,0.7361,7.53e-06,2.06,22.02,5.304,0.4726
2023-07-12 11:00:00,76.27,0.2925,0.1096,9.218,13.26,5.96,4.63,285.37,30776.25,0.7971,0.06537,5.24,1890.65,6.262,96.98,0.739,7.54e-06,2.05,22.13,5.333,0.4738
2023-07-12 12:00:00,76.23,0.2931,0.1099,9.187,13.26,5.99,4.68,286.59,30721.17,0.7999,0.06532,5.255,1887.19,6.272,96.67,0.7365,7.52e-06,2.063,22.36,5.346,0.4737
2023-07-12 13:00:00,76.07,0.2919,0.1096,9.212,13.24,5.99,4.63,285.35,30666.33,0.8035,0.06515,5.235,1887.41,6.244,96.66,0.7395,7.5e-06,2.062,22.39,5.299,0.473
2023-07-12 14:00:00,75.96,0.2928,0.1102,9.218,13.26,6.01,4.63,286.09,30736.57,0.8065,0.06514,5.242,1893.36,6.28,96.9,0.7401,7.52e-06,2.066,22.57,5.318,0.4733
2023-07-12 15:00:00,75.21,0.2905,0.1085,9.145,13.04,5.98,4.59,282.83,30524.63,0.797,0.0648,5.181,1883.78,6.245,95.65,0.7364,7.49e-06,2.036,22.41,5.262,0.471
2023-07-12 16:00:00,75.62,0.2896,0.1086,9.091,13.03,6.0,4.61,282.12,30487.03,0.7948,0.06491,5.182,1885.42,6.263,95.55,0.7288,7.48e-06,2.033,22.26,5.265,0.4687
2023-07-12 17:00:00,75.33,0.2889,0.1084,9.061,13.03,5.96,4.61,280.93,30447.95,0.794,0.06483,5.182,1887.22,6.255,95.52,0.724,7.46e-06,2.03,22.18,5.268,0.4706
2023-07-12 18:00:00,74.84,0.2893,0.1084,9.079,13.08,5.98,4.6,281.98,30521.67,0.7949,0.06484,5.188,1887.53,6.317,95.8,0.7271,7.46e-06,2.032,22.27,5.275,0.472
2023-07-12 19:00:00,74.17,0.286,0.1064,8.998,12.93,5.89,4.55,278.39,30287.47,0.7808,0.06415,5.114,1870.04,6.21,94.99,0.7185,7.39e-06,2.008,21.84,5.203,0.4683
2023-07-12 20:00:00,74.29,0.2873,0.1069,9.06,12.98,5.93,4.56,279.33,30348.0,0.7872,0.06454,5.131,1872.98,6.241,95.74,0.7213,7.52e-06,2.023,22.06,5.245,0.4691
2023-07-12 21:00:00,74.24,0.2876,0.106,9.051,12.98,5.93,4.57,278.89,30356.01,0.7818,0.06451,5.122,1871.97,6.229,95.78,0.7243,7.48e-06,2.027,22.05,5.225,0.4701
2023-07-12 22:00:00,74.31,0.2878,0.1061,9.061,13.02,5.95,4.58,279.13,30368.68,0.7849,0.06454,5.13,1871.43,6.23,96.24,0.7252,7.49e-06,2.032,21.96,5.253,0.4711
2023-07-12 23:00:00,75.69,0.289,0.1057,9.069,13.02,5.97,4.61,282.16,30380.0,0.7859,0.06505,5.149,1871.82,6.25,96.21,0.7234,7.51e-06,2.05,21.93,5.274,0.471
2023-07-13 00:00:00,74.94,0.287,0.1048,9.034,12.94,5.97,4.58,282.5,30353.51,0.7827,0.06478,5.118,1871.39,6.243,96.07,0.7201,7.47e-06,2.027,21.82,5.258,0.4709
2023-07-13 01:00:00,75.5,0.2876,0.1043,9.03,12.99,5.97,4.6,282.82,30383.78,0.7866,0.06489,5.139,1872.8,6.26,96.16,0.7162,7.51e-06,2.025,21.79,5.28,0.4712
2023-07-13 02:00:00,75.44,0.2869,0.1037,8.992,12.97,5.93,4.6,283.01,30337.55,0.7847,0.06477,5.12,1870.0,6.253,96.12,0.7142,7.48e-06,2.019,21.68,5.264,0.4716
2023-07-13 03:00:00,75.24,0.2864,0.1033,8.973,12.95,5.92,4.56,281.67,30298.01,0.7807,0.06469,5.111,1867.4,6.238,96.15,0.7162,7.46e-06,2.005,21.65,5.237,0.4721
2023-07-13 04:00:00,75.18,0.2872,0.1036,8.967,12.98,5.94,4.59,279.78,30297.33,0.7802,0.06476,5.133,1865.98,6.239,96.67,0.7185,7.47e-06,1.999,21.52,5.229,0.4722
2023-07-13 05:00:00,75.36,0.2869,0.1047,9.03,13.06,5.96,4.59,280.99,30323.0,0.783,0.06482,5.159,1868.42,6.272,98.03,0.7235,7.47e-06,2.017,21.68,5.251,0.473
2023-07-13 06:00:00,76.0,0.2873,0.105,9.052,13.12,5.97,4.62,284.4,30383.98,0.7859,0.0649,5.175,1872.77,6.319,100.11,0.7287,7.49e-06,2.03,21.86,5.299,0.4703
2023-07-13 07:00:00,76.16,0.2863,0.1048,9.021,13.06,5.98,4.61,283.85,30366.02,0.7811,0.06481,5.166,1870.36,6.303,100.28,0.7242,7.47e-06,2.029,21.77,5.316,0.4714
2023-07-13 08:00:00,76.03,0.287,0.1053,9.052,13.09,5.99,4.64,283.91,30411.99,0.7841,0.06498,5.173,1873.4,6.34,100.79,0.7299,7.49e-06,2.037,21.86,5.331,0.4726
2023-07-13 09:00:00,76.57,0.2887,0.106,9.145,13.19,6.07,4.67,285.3,30576.68,0.791,0.06537,5.244,1882.87,6.389,101.06,0.7597,7.54e-06,2.064,22.05,5.371,0.4726
2023-07-13 10:00:00,76.17,0.2891,0.1064,9.155,13.21,6.07,4.68,285.42,30578.84,0.7941,0.06536,5.25,1882.25,6.418,100.95,0.7759,7.53e-06,2.079,22.21,5.362,0.4739
2023-07-13 11:00:00,76.0,0.289,0.1059,9.178,13.23,6.15,4.71,285.48,30543.99,0.7986,0.06534,5.26,1883.72,6.454,100.88,0.7726,7.52e-06,2.079,22.41,5.362,0.4734
2023-07-13 12:00:00,75.55,0.2887,0.1049,9.152,13.18,6.12,4.69,284.12,30520.02,0.7946,0.0652,5.231,1880.51,6.425,99.96,0.7634,7.51e-06,2.061,22.33,5.34,0.4729
2023-07-13 13:00:00,75.6,0.2898,0.1057,9.191,13.23,6.14,4.7,285.18,30663.43,0.7958,0.06549,5.252,1886.93,6.443,100.14,0.764,7.53e-06,2.065,22.4,5.368,0.4736
2023-07-13 14:00:00,75.35,0.2891,0.1051,9.152,13.15,6.13,4.7,283.23,30571.99,0.7902,0.06526,5.228,1882.32,6.416,99.5,0.7598,7.5e-06,2.064,22.33,5.349,0.4735
2023-07-13 15:00:00,77.49,0.3112,0.1092,9.341,13.66,6.33,4.81,286.16,30917.48,0.8251,0.0675,5.358,1932.8,6.609,102.52,0.797,7.69e-06,2.117,24.05,5.525,0.5905
